flt_code,dep_date,org_airport,dep_gate,lat,lng
UA0827,2/25/23,MSP,E25,44.89277706822761,-93.23007781072933
UA0948,2/21/23,MCI,C04,39.29872913383449,-94.69020182212465
UA0539,2/23/23,AUS,B14,30.2009152305568,-97.66412629151681
UA0308,2/21/23,IAD,D31,38.95929144031082,-77.43235957057591
UA0461,2/23/23,OAK,B02,37.71230494860135,-122.21613160917427
UA0231,2/21/23,RDU,A15,35.904306938107034,-78.78350346121161
UA0833,2/22/23,SAN,D14,32.72942768936284,-117.19647227396118
UA0294,2/21/23,MEM,E14,35.01296651769176,-89.96691842060257
UA0790,2/23/23,RIC,C34,37.49642947880392,-77.32313095056402
UA0872,2/21/23,JAX,D33,30.492374699462623,-81.6998414844259
UA0666,2/23/23,HSV,D04,34.61035480272475,-86.73540801271334
UA0342,2/21/23,MHT,D31,42.96385550664458,-71.42256388504876
UA0254,2/24/23,DTW,A05,42.20683261414017,-83.33700659704459
UA0690,2/21/23,HRL,D33,26.245806190888434,-97.65775081702266
UA0027,2/22/23,SBN,A11,41.70883371314471,-86.30705002349093
UA0245,2/21/23,MFE,A15,26.19107948559584,-98.23047996236522
UA0937,2/23/23,GRB,C23,44.53771342488664,-88.06664936123313
UA0479,2/21/23,TUL,E15,36.16768235256754,-95.93283309809986
UA0068,2/24/23,RIC,E31,37.53999733301431,-77.32922840628206
UA0091,2/21/23,OKC,D03,35.405128375340375,-97.60154600606057
UA0422,2/21/23,SNA,D11,33.6699630427576,-117.84640515450498
UA0440,2/21/23,SAV,D23,32.12240281566097,-81.21322703023188
UA0107,2/21/23,ATL,A32,33.63821558566207,-84.43611612527866
UA0213,2/21/23,EWR,E12,40.69370975714662,-74.16987981603721
UA0728,2/24/23,JAX,E13,30.48820745110411,-81.6812579526187
UA0009,2/21/23,JFK,C05,40.65512133530519,-73.76994167628636
UA0361,2/21/23,STL,C13,38.75792154921328,-90.38322749740486
UA0781,2/21/23,FLL,E33,26.095131178092377,-80.15459134321917
UA0902,2/21/23,OKC,B32,35.41126952008651,-97.59652681429142
UA0123,2/21/23,HRL,B24,26.23365296250996,-97.66170574544924
UA0061,2/21/23,RSW,D24,26.592121547288414,-81.71472224557299
UA0705,2/21/23,ONT,B11,34.05626699728015,-117.5453051775634
UA0798,2/22/23,DFW,C02,32.91932449300008,-97.01337134938875
UA0316,2/21/23,BZN,E12,45.80132290481374,-111.08474872375864
UA0645,2/22/23,GRB,B25,44.48628404338412,-88.01518828958612
UA0987,2/21/23,OMA,B25,41.2459255077422,-95.89855495468478
UA0695,2/22/23,SFO,C04,37.64875186022852,-122.38629622165067
UA0682,2/21/23,ORD,D35,41.99182361282773,-87.899560945103
UA0744,2/25/23,SAN,B35,32.73452740453938,-117.18824202177068
UA0353,2/21/23,SMF,C14,38.687389218083545,-121.57633976213626
UA0836,2/22/23,CLT,E12,35.22313011165433,-80.9211992807331
UA0717,2/21/23,FNT,D14,42.971812046310546,-83.72255050921102
UA0842,2/23/23,ALB,C33,42.73943714165551,-73.7990025384
UA0269,2/21/23,CLE,B02,41.43526625400128,-81.84210271343692
UA0033,2/25/23,JAX,C31,30.49122819863655,-81.70628116255652
UA0045,2/21/23,RSW,D25,26.599973153677805,-81.70109051935928
UA0719,2/22/23,DEN,A04,39.846468308844,-104.68706654643756
UA0245,2/21/23,BZN,B31,45.79558016381355,-111.06898988653279
UA0136,2/23/23,ROC,B03,43.13439110411403,-77.60559541959884
UA0904,2/21/23,BMI,C31,40.50816166467709,-88.92636406789005
UA0438,2/23/23,CAE,E31,33.970341588063036,-81.07257927716188
UA0440,2/21/23,LGA,A11,40.77048815028151,-73.87985729116005
UA0248,2/25/23,MHT,E11,42.93997351628831,-71.40342849894793
UA0247,2/21/23,DAL,D23,32.84768187224755,-96.84028010648873
UA0720,2/24/23,RDU,B12,35.88745339375064,-78.75688091994279
UA0845,2/21/23,HNL,C14,21.28297507014409,-157.79105495936057
UA0975,2/24/23,PBI,A05,26.766431096037756,-80.10745209616636
UA0596,2/21/23,DSM,D33,41.5559838459531,-93.63280744582255
UA0058,2/25/23,MCI,A35,39.30033379017549,-94.7177326797855
UA0536,2/21/23,FAR,E13,46.937079266895,-96.77153730462018
UA0395,2/24/23,ICT,C31,37.655404812881166,-97.40118632170358
UA0841,2/21/23,RSW,D04,26.53590735670131,-81.74900936519583
UA0442,2/23/23,LAS,A14,36.07647587829283,-115.14006012742041
UA0016,2/21/23,FWA,E04,41.00806347660695,-85.0865675299752
UA0541,2/25/23,JAN,C32,32.32103469716621,-90.05983259965024
UA0872,2/21/23,MSY,B32,30.036091088823266,-90.24971256832688
UA0118,2/23/23,HRL,A35,26.237214849442747,-97.65926664878248
UA0357,2/21/23,ORD,D22,41.99259252834891,-87.92334938169296
UA0282,2/21/23,LGA,B14,40.78694780343771,-73.863144814571
UA0896,2/21/23,YUM,C05,32.660481436934354,-114.61427641201269
UA0056,2/22/23,MKE,D22,42.949947306212685,-87.92058847532458
UA0668,2/21/23,OKC,B13,35.40983395763136,-97.60552091854625
UA0545,2/21/23,MDT,D24,40.20946322394962,-76.7552270049219
UA0916,2/21/23,ACT,A01,31.612978687781087,-97.19286513377412
UA0354,2/22/23,PSP,A23,33.835545897912795,-116.49723096855905
UA0306,2/21/23,IAD,D05,38.954672808150896,-77.44252054728386
UA0904,2/21/23,MLI,C12,41.45144853647475,-90.5138074648672
UA0495,2/21/23,CMH,D03,40.00039371262937,-82.93594059013873
UA0103,2/24/23,PIT,D11,40.49265081496373,-80.24535266526064
UA0228,2/21/23,PHX,B35,33.44846974650757,-112.00612120371672
UA0969,2/23/23,RSW,D23,26.583712204234125,-81.72460201552992
UA0522,2/21/23,MEM,C12,34.99338375027622,-89.98967282915629
UA0888,2/21/23,GSP,A15,34.89514548964881,-82.16662038570979
UA0620,2/21/23,RSW,E05,26.530874596788145,-81.72124240884975
UA0389,2/25/23,MLI,D03,41.456905425228655,-90.51511792312282
UA0642,2/21/23,OAK,C22,37.724558161907595,-122.21624332864559
UA0835,2/22/23,MSY,E01,30.034075694809165,-90.24797939961793
UA0117,2/21/23,DTW,E13,42.2237215068725,-83.35054364486582
UA0824,2/24/23,HSV,B03,34.73357098225826,-86.59388694532046
UA0400,2/21/23,CWA,A01,44.78266925435221,-89.67481799591553
UA0191,2/25/23,OMA,A04,41.27274240921979,-95.90515078145617
UA0508,2/21/23,SAN,D23,32.731623003825995,-117.17401396942132
UA0710,2/23/23,BOS,C15,42.3674493099512,-71.02044596475666
UA0060,2/21/23,CLT,E03,35.21756533648403,-80.92959918305797
UA0984,2/25/23,GRR,D35,42.91944672785698,-85.52666359115752
UA0375,2/21/23,MFE,C02,26.178149853465456,-98.23065742985553
UA0741,2/22/23,OAK,E15,37.71177572257718,-122.21683369638477
UA0393,2/21/23,FLL,D33,26.080836114846893,-80.16450531796009
UA0591,2/23/23,ELP,E35,31.84443575768164,-106.39652613774386
UA0773,2/21/23,ATL,C31,33.63434427294297,-84.50731977887942
UA0893,2/23/23,MCO,A15,28.440715369421085,-81.28286906560608
UA0261,2/21/23,LAS,C31,36.08487386589782,-115.14978167411117
UA0606,2/22/23,ECP,B15,30.37390258794887,-85.74953687881525
UA0054,2/21/23,SBN,C02,41.699252718118444,-86.30078785279802
UA0162,2/24/23,PHL,E25,39.88778602771766,-75.25313576384973
UA0361,2/21/23,PIT,E01,40.491702437154416,-80.2415890285535
UA0279,2/25/23,AGS,D22,33.40006246727509,-82.06246087028404
UA0167,2/21/23,BTV,E21,44.45553775725359,-73.15782581126815
UA0981,2/21/23,SLC,B31,40.78295342373113,-111.9758437219083
UA0172,2/21/23,HSV,E15,34.63870725440246,-86.67442281393471
UA0836,2/22/23,BLI,C15,48.80042702915047,-122.5389466299498
UA0520,2/21/23,TLH,D34,30.35635262413326,-84.33943995178184
UA0713,2/21/23,LGB,A33,33.795614183569576,-118.16097907170521
UA0089,2/21/23,DEN,B13,39.85699711303694,-104.68196481640996
UA0329,2/23/23,OMA,D15,41.282107510469494,-95.89496946556189
UA0906,2/21/23,BNA,D22,36.1483362695082,-86.76784704246998
UA0987,2/23/23,BTV,E05,44.48325487597676,-73.17217570648792
UA0571,2/21/23,PIT,C12,40.50942926368693,-80.24352530285933
UA0793,2/22/23,MSP,E05,44.87991675546847,-93.24171122102285
UA0147,2/21/23,RSW,D22,26.596072061049057,-81.70155569414956
UA0765,2/24/23,JAN,B34,32.32693373204091,-90.05897668375833
UA0510,2/21/23,DSM,C03,41.56650078637823,-93.62255807906732
UA0121,2/23/23,MIA,C31,25.80372601068149,-80.28684303143513
UA0346,2/21/23,IAD,D31,38.95863017925878,-77.46162495109871
UA0167,2/22/23,RSW,E04,26.637110118828627,-81.6921791855414
UA0585,2/21/23,SJC,D23,37.34285210771569,-121.93631247638257
UA0562,2/25/23,EUG,A14,44.11971207839069,-123.08928406895556
UA0028,2/21/23,SAV,C32,32.127747919345545,-81.16448954075503
UA0706,2/23/23,BWI,B03,39.184404437538134,-76.68272649102211
UA0862,2/21/23,DEN,B31,39.85293159437351,-104.69378886473073
UA0737,2/23/23,ORF,A24,36.91453057440265,-76.24664252424462
UA0329,2/21/23,RDU,A23,35.886387414213154,-78.77443801125989
UA0938,2/21/23,LGB,B03,33.80852278027441,-118.17239159269103
UA0307,2/21/23,JFK,C24,40.64263802327969,-73.76730931640296
UA0376,2/25/23,GRR,C05,42.940473689812926,-85.53317610204243
UA0454,2/21/23,MCI,A22,39.31106018522594,-94.68760512846204
UA0864,2/25/23,TUL,E13,36.16255139985824,-95.95392831940235
UA0179,2/21/23,CMH,C12,40.01855934281708,-82.8996143686877
UA0131,2/21/23,OMA,E04,41.2472836878679,-95.89824290811409
UA0986,2/21/23,BNA,C15,36.11686732133725,-86.78311850719942
UA0865,2/21/23,TPA,D34,27.97771749023496,-82.54955123611572
UA0297,2/21/23,MEM,E14,34.98875680067604,-89.9583299518737
UA0883,2/25/23,JAC,C31,43.605184626730264,-110.93640798610134
UA0362,2/21/23,CLT,E24,35.212211610324346,-80.92447885349614
UA0444,2/22/23,BLI,B03,48.79610233191751,-122.53151583742829
UA0065,2/21/23,DEN,B05,39.85868852361992,-104.6771520914811
UA0098,2/24/23,PDX,E32,45.5998337166506,-122.66087707181295
UA0783,2/21/23,SBN,E12,41.7200227504253,-86.31027230753598
UA0456,2/25/23,JAC,E33,43.63402276357019,-110.93483132322378
UA0701,2/21/23,BZN,E34,45.78510681151786,-111.05682815570951
UA0456,2/23/23,IAD,D32,38.96748277370261,-77.45625594388204
UA0509,2/21/23,ORD,A01,41.975121148991164,-87.90674800152925
UA0450,2/21/23,DAL,D34,32.839097397297095,-96.8544162936823
UA0837,2/21/23,MYR,C21,33.676933337264124,-78.8897772735283
UA0347,2/21/23,ECP,B13,30.388587478190377,-85.79502740309587
UA0676,2/21/23,CLT,A13,35.21911762178647,-80.93021582313546
UA0006,2/21/23,BWI,B13,39.185764329481316,-76.6945544385719
UA0570,2/21/23,DFW,C21,32.910107569052954,-97.0196591988109
UA0411,2/24/23,MYR,C33,33.64502643443557,-78.88320651521825
UA0210,2/21/23,RNO,A12,39.495140740246335,-119.80103695180544
UA0358,2/23/23,MCO,A13,28.424426430235282,-81.29240585969548
UA0147,2/21/23,HNL,A31,21.3051536750888,-157.83687217985923
UA0160,2/22/23,ILM,D25,34.27088877663273,-77.90852176827545
UA0150,2/21/23,PBI,C35,26.724490608095035,-80.08082127333022
UA0242,2/25/23,MCO,A12,28.427419097092134,-81.26756944517109
UA0917,2/21/23,SLC,B15,40.79537721772181,-111.97343056454594
UA0557,2/24/23,MHT,E01,42.93850827280167,-71.43171910100486
UA0058,2/21/23,GSP,E31,34.91758072252957,-82.17433453650565
UA0547,2/21/23,RSW,A11,26.575532273640437,-81.75096100999914
UA0217,2/21/23,BZN,D31,45.7816327499555,-111.07756834301165
UA0297,2/21/23,BUF,B34,42.93706186324529,-78.73181842603081
UA0732,2/21/23,RIC,A03,37.54667692569107,-77.32510813940878
UA0554,2/22/23,GRB,A04,44.48197047899189,-88.02575971545012
UA0483,2/21/23,EWR,A12,40.688826157238,-74.1822126076647
UA0281,2/23/23,DAL,C14,32.84756796959514,-96.85161316378301
UA0405,2/21/23,DCA,D12,38.85091153899773,-77.04573207257924
UA0305,2/21/23,PSP,C02,33.83012184872318,-116.49910340675639
UA0161,2/21/23,MEM,A02,35.007242276202426,-90.04152135527343
UA0583,2/24/23,CLE,B31,41.42079727668794,-81.85505463120452
UA0084,2/21/23,STL,A14,38.73881789736896,-90.3856404267505
UA0168,2/25/23,AVL,C35,35.45176101446126,-82.50996601424899
UA0863,2/21/23,BLI,A01,48.806107423749644,-122.52862996597848
UA0504,2/23/23,YUM,B31,32.66278443737518,-114.61872197874989
UA0087,2/21/23,JFK,E11,40.64475258103183,-73.76327367299076
UA0439,2/23/23,ROC,E24,43.11583454297203,-77.61046292839372
UA0916,2/21/23,DCA,C15,38.86378039176228,-77.03621311187385
UA0836,2/22/23,BZN,B13,45.793896043937416,-111.0972722855149
UA0759,2/21/23,GRB,B34,44.52996170210916,-88.05544996411767
UA0377,2/24/23,BZN,E35,45.797213108441156,-111.06617953109462
UA0760,2/21/23,GRR,B35,42.90118305956037,-85.52364647484396
UA0499,2/24/23,OMA,C13,41.24488818973544,-95.89765327758198
UA0857,2/21/23,FLL,E15,26.08859771128101,-80.16423659891697
UA0859,2/21/23,STL,B24,38.744041997664226,-90.38933962207068
UA0311,2/21/23,BMI,E11,40.46734871092789,-88.93452035727206
UA0261,2/24/23,MEM,B04,35.02384553948429,-89.96324947308084
UA0077,2/21/23,SMF,A33,38.69347955940308,-121.56246757831191
UA0854,2/22/23,RIC,B33,37.54875960896264,-77.32091198513366
UA0900,2/21/23,LAX,C23,33.957480311244055,-118.43862728072136
UA0192,2/21/23,MLI,D31,41.447793347477926,-90.51428785165884
UA0565,2/21/23,PIT,D33,40.50432285284872,-80.22244127430716
UA0533,2/22/23,DTW,A11,42.20520613640012,-83.34934626491976
UA0438,2/21/23,BOS,E05,42.368633891682514,-71.01613723976594
UA0845,2/25/23,PHX,A24,33.429150316629865,-111.98660515352923
UA0875,2/21/23,BWI,E24,39.18588484973503,-76.68784510505886
UA0844,2/21/23,MCI,A13,39.30108725990296,-94.68782156148089
UA0033,2/21/23,MFE,B12,26.185293590129906,-98.23317833119465
UA0997,2/22/23,DEN,C14,39.86137794669953,-104.67593853215712
UA0666,2/21/23,SLC,D21,40.79353760564632,-111.98892186021364
UA0849,2/25/23,BNA,E23,36.13389192446538,-86.7660525535511
UA0756,2/21/23,JFK,C12,40.64518144281329,-73.75285260153665
UA0019,2/21/23,MCI,A12,39.307592375223656,-94.69828849558805
UA0037,2/21/23,SFO,E04,37.631386712712576,-122.36862839478775
UA0119,2/24/23,TLH,A31,30.48499284132405,-84.27343496916095
UA0648,2/21/23,TUL,C35,36.18840312380902,-95.9667408330883
UA0252,2/25/23,BZN,E25,45.79798626142981,-111.04153561978842
UA0526,2/21/23,PDX,D11,45.59928331000579,-122.48267214217736
UA0169,2/25/23,TLH,D31,30.453485674086757,-84.23278292798756
UA0848,2/21/23,AGS,A32,33.368719261097375,-82.00438617537107
UA0144,2/21/23,BOS,A15,42.38004028379178,-71.02461294072096
UA0923,2/21/23,BZN,B15,45.78277443951943,-111.10504976506631
UA0729,2/23/23,SNA,E12,33.667159496593854,-117.85902272038827
UA0284,2/21/23,CMH,E01,40.042694983540116,-82.91444031875861
UA0049,2/23/23,PDX,E13,45.598171187711486,-122.53508653254829
UA0951,2/21/23,FWA,C13,41.043650001846665,-85.09092190513245
UA0507,2/25/23,MCO,A11,28.435966255816158,-81.27452466340239
UA0087,2/21/23,BZN,D35,45.794875421859224,-111.10423617307326
UA0584,2/25/23,MKE,D04,43.06678181357048,-88.00777971419275
UA0311,2/21/23,CLT,C02,35.22591788134394,-80.91564462485499
UA0443,2/24/23,MDT,D02,40.1998538016869,-76.75285372470121
UA0425,2/21/23,PDX,B14,45.597997660169014,-122.54390585316325
UA0345,2/24/23,LAX,A21,33.96064399725721,-118.40351355085171
UA0300,2/21/23,BUF,A05,42.928271105445155,-78.73719236319522
UA0013,2/22/23,BOS,C33,42.37974745334491,-71.02634865232625
UA0005,2/21/23,MDT,E35,40.19517223018041,-76.753539430746
UA0730,2/22/23,EVV,A11,38.03027938433284,-87.51440765056194
UA0984,2/21/23,EWR,E01,40.704407339281246,-74.17209760890488
UA0773,2/25/23,FWA,E33,41.116075011239886,-85.20753674039106
UA0791,2/21/23,RSW,B32,26.541528745492773,-81.71347376764963
UA0351,2/24/23,AUS,C14,30.199920050252896,-97.6624136655566
UA0947,2/21/23,ACT,D11,31.629613443453117,-97.20027736869636
UA0938,2/21/23,SAT,D23,29.544487742978717,-98.42987316184805
UA0873,2/21/23,SAN,E14,32.73429482279195,-117.19415309089874
UA0023,2/25/23,SNA,E11,33.66397019215317,-117.85740274218773
UA0768,2/21/23,DAL,C31,32.838432079618386,-96.845351570198
UA0405,2/24/23,PHX,E15,33.446973656740404,-111.98810099213517
UA0069,2/21/23,EUG,C11,44.074584228130114,-123.07904986588004
UA0791,2/23/23,ECP,A31,30.376029571286704,-85.74037679465553
UA0366,2/21/23,CAE,D23,33.97380480874562,-81.07120000104686
UA0325,2/22/23,MCO,D22,28.426505928783524,-81.26338753080856
UA0703,2/21/23,MDT,A31,40.197642214695456,-76.75541766907192
UA0842,2/21/23,ILM,B31,34.27139678948339,-77.91064502236817
UA0957,2/21/23,YUM,B04,32.657662333448236,-114.60000419691035
UA0667,2/22/23,GRR,B35,42.90522087682514,-85.51018433068378
UA0782,2/21/23,IAD,C14,38.96045746002845,-77.4564375566814
UA0836,2/25/23,BZN,E21,45.78565352223464,-111.13883207800725
UA0359,2/21/23,BNA,E33,36.142477709906004,-86.77916408218508
UA0494,2/25/23,LGB,D05,33.78662680742692,-118.1420466181883
UA0411,2/21/23,BMI,C03,40.498752132079524,-88.94523359818655
UA0752,2/23/23,MCI,B05,39.309967429603184,-94.69854433537166
UA0200,2/21/23,LGA,A25,40.77435023515172,-73.88500801017376
UA0206,2/24/23,LAX,D24,33.966866593523854,-118.3961960459828
UA0657,2/21/23,SDF,A03,38.15860930529431,-85.68226475338355
UA0453,2/24/23,JAX,C12,30.485704033908366,-81.70557338977149
UA0821,2/21/23,JAC,D05,43.63420938602927,-110.92433125809873
UA0143,2/21/23,SDF,C05,38.18132208254649,-85.71865157992903
UA0088,2/21/23,BZN,E32,45.78173262889603,-111.06414528065638
UA0994,2/22/23,TLH,B22,30.434037431338336,-84.23493555535522
UA0722,2/21/23,MSY,A15,30.032657913632704,-90.22879569244571
UA0371,2/23/23,BZN,B15,45.78982619386157,-111.04750330754004
UA0652,2/21/23,MKE,E32,42.96892988123325,-88.02168331522637
UA0394,2/25/23,CWA,A35,44.78524215961047,-89.6718244738891
UA0636,2/21/23,ECP,B03,30.366859400000422,-85.79222160952423
UA0937,2/21/23,AUS,D02,30.206535599734117,-97.66582509288004
UA0602,2/21/23,GRR,B33,42.88702323258808,-85.50362345028698
UA0910,2/25/23,SAT,E35,29.584129490613027,-98.4410172439483
UA0221,2/21/23,RSW,A04,26.622020450443344,-81.68989591983063
UA0728,2/23/23,GRB,A22,44.47874036172291,-88.00248951737649
UA0901,2/21/23,AUS,B35,30.19450509549002,-97.66911003926555
UA0885,2/23/23,RNO,C23,39.45305241755602,-119.77406287889112
UA0525,2/21/23,CWA,A04,44.78583753175046,-89.66952538939455
UA0063,2/24/23,MCI,A01,39.30434518764757,-94.68207374349426
UA0043,2/21/23,ECP,A23,30.354795924393933,-85.79022552129591
UA0973,2/25/23,MSP,D12,44.88283434339353,-93.23791954305078
UA0688,2/21/23,RNO,B01,39.5313988505753,-119.91729818321393
UA0299,2/25/23,AVL,C04,35.43920195209398,-82.52575278370632
UA0613,2/21/23,CAE,C33,33.947692307413,-81.04613843830505
UA0284,2/22/23,DFW,D01,32.90143210538867,-96.9844692089732
UA0373,2/21/23,HSV,D25,34.643054634637664,-86.63449831268503
UA0114,2/24/23,JAN,A31,32.321663426994355,-90.07979304487543
UA0171,2/21/23,DFW,B34,32.9114191008425,-96.99930739441109
UA0955,2/25/23,SAV,B23,32.13796992240658,-81.21691244808909
UA0089,2/21/23,PDX,B15,45.59750065346494,-122.66191261363707
UA0558,2/21/23,FAR,E31,46.90916023430478,-96.77583432203997
UA0140,2/21/23,LAS,E35,36.07992897048089,-115.13735955079551
UA0315,2/23/23,CMH,C13,40.01116990864058,-82.89492526729543
UA0908,2/21/23,IND,B25,39.72601157777947,-86.27170432097834
UA0435,2/24/23,SBN,D02,41.733949143570094,-86.29703030727754
UA0613,2/21/23,GSP,A03,34.926364442833545,-82.16689769603194
UA0454,2/25/23,FWA,A25,41.01514909995821,-85.20953539660772
UA0090,2/21/23,PHL,C31,39.887902969615595,-75.24576225110698
UA0146,2/25/23,AGS,A05,33.401106799998495,-82.00718053424978
UA0757,2/21/23,SBN,D02,41.70269621757697,-86.29865237489634
UA0166,2/22/23,SJC,D13,37.341892005854,-121.9245001455137
UA0660,2/21/23,SEA,C22,47.46084822259997,-122.29542515345761
UA0034,2/22/23,SAN,D23,32.739130214974445,-117.19430537323692
UA0161,2/21/23,GRB,B04,44.500383197920684,-88.01078671439036
UA0532,2/21/23,RNO,E23,39.47614372495354,-119.84573255932575
UA0387,2/21/23,MLI,D31,41.44834233071843,-90.51300681417297
UA0523,2/21/23,CAE,B04,33.99862545597386,-81.11217578196556
UA0448,2/21/23,ONT,E05,34.075451431566044,-117.58397171505196
UA0707,2/24/23,ORF,B33,36.9275508691818,-76.28561513166002
UA0819,2/21/23,MYR,A14,33.70969582959592,-78.92287221992444
UA0695,2/24/23,OMA,E22,41.27343607944293,-95.89722354607231
UA0924,2/21/23,SMF,E13,38.69016419746035,-121.57853523227722
UA0760,2/22/23,HSV,E25,34.70989800329254,-86.60299148386189
UA0523,2/21/23,LGB,C15,33.78009450347235,-118.15947402047598
UA0087,2/24/23,IAD,D02,38.97854814584494,-77.43167862200727
UA0291,2/21/23,JAN,E13,32.31903943806285,-90.05656293271375
UA0358,2/22/23,FAR,E14,46.92589515921131,-96.80048730511878
UA0451,2/21/23,BZN,E01,45.798714845988165,-111.16688672036024
UA0990,2/24/23,HNL,A13,21.313654290777883,-157.9171747621475
UA0906,2/21/23,GRB,D21,44.5308559026994,-88.01116005069062
UA0671,2/24/23,MCI,D24,39.3004115008836,-94.69543254606944
UA0505,2/21/23,HNL,B01,21.285956486107597,-157.71982372383243
UA0756,2/24/23,LAX,A32,33.967122739756505,-118.4196201194899
UA0405,2/21/23,PHL,C05,39.8923848080086,-75.24159071049132
UA0478,2/22/23,CLE,E31,41.40218426005639,-81.84524692844586
UA0416,2/21/23,ABQ,C32,35.07412512227894,-106.62770594087299
UA0760,2/25/23,ORD,A15,41.9867243926553,-87.88552218514435
UA0769,2/21/23,OKC,A35,35.40070623919146,-97.59984061307908
UA0798,2/21/23,ROC,C04,43.17208424659149,-77.59556084605357
UA0674,2/21/23,SBN,A03,41.6999101946229,-86.29595457502934
UA0879,2/22/23,FAR,E22,46.92701721613087,-96.80155160187651
UA0503,2/21/23,TUL,B13,36.18381788551506,-95.98227850266721
UA0845,2/25/23,ROC,B01,43.12067422495366,-77.57364555753402
UA0066,2/21/23,FAR,A01,46.923119711761096,-96.80923827498466
UA0642,2/25/23,PSP,B03,33.8355415003427,-116.50177947182743
UA0876,2/21/23,ABQ,B05,35.073081053230474,-106.64997668831364
UA0551,2/24/23,ECP,C15,30.386851117803573,-85.76181529873345
UA0041,2/21/23,SMF,A23,38.68948635548837,-121.56047824767779
UA0630,2/22/23,LGA,D22,40.78468188560751,-73.865411874721
UA0590,2/21/23,CWA,E12,44.78216778509114,-89.67086190919645
UA0660,2/22/23,MHT,D34,42.960494689585715,-71.3924227533527
UA0812,2/21/23,DCA,D35,38.85039829219078,-77.04731795360279
UA0801,2/22/23,MYR,D33,33.69421060253048,-78.95441124869161
UA0631,2/21/23,ABQ,B33,35.049258767878214,-106.64989784672633
UA0029,2/21/23,ATL,B25,33.640774258285454,-84.43511543959757
